movie_title;imdb_id;title_year;duration;imdb_score;num_voted_users;director_name;actor_1_name;actor_2_name;actor_3_name;country;language;content_rating;genre_1;genre_2;genre_3;budget;gross;movie_facebook_likes;decade;profit;roi_pct;categorie_note
Pooh's Heffalump Movie ;tt0407121;2005;68;6,4;4180;Frank Nissen;Kath Soucie;Brenda Blethyn;John Fiedler;USA;English;G;Animation;Family;Fantasy;20000000,0;18081626,0;264;2000;-1918374,0;-9,6;Moyen (6-7)
Home for the Holidays ;tt0113321;1995;103;6,6;9105;Jodie Foster;Robert Downey Jr.;Holly Hunter;Steve Guttenberg;USA;English;PG-13;Comedy;Drama;Romance;20000000,0;17518220,0;0;1990;-2481780,0;-12,4;Moyen (6-7)
Kung Fu Hustle ;tt0373074;2004;99;7,8;99353;Stephen Chow;Shengyi Huang;Chi Ling Chiu;Qiu Yuen;Hong Kong;Cantonese;R;Action;Comedy;Crime;20000000,0;17104669,0;0;2000;-2895331,0;-14,5;Bon (7-8)
The Country Bears ;tt0276033;2002;88;4,0;3875;Peter Hastings;Haley Joel Osment;Alex Rocco;Stephen Root;USA;English;G;Comedy;Family;Music;35000000,0;16988996,0;422;2000;-18011004,0;-51,5;Faible (<6)
The Kite Runner ;tt0419887;2007;128;7,6;68119;Marc Forster;Mustafa Haidari;Shaun Toub;Khalid Abdalla;USA;Dari;PG-13;Drama;;;20000000,0;15797907,0;0;2000;-4202093,0;-21,0;Bon (7-8)
21 Grams ;tt0315733;2003;124;7,7;189683;Alejandro G. Iñárritu;Naomi Watts;Eddie Marsan;Danny Huston;USA;English;R;Drama;;;20000000,0;16248701,0;0;2000;-3751299,0;-18,8;Bon (7-8)
Paparazzi ;tt0338325;2004;84;5,8;13210;Paul Abascal;Cole Hauser;Tom Hollander;Kelly Carlson;USA;English;PG-13;Action;Crime;Drama;20000000,0;15712072,0;269;2000;-4287928,0;-21,4;Faible (<6)
A Guy Thing ;tt0295289;2003;101;5,6;14147;Chris Koch;Thomas Lennon;Lochlyn Munro;James Brolin;USA;English;PG-13;Comedy;Romance;;20000000,0;15408822,0;401;2000;-4591178,0;-23,0;Faible (<6)
Loser ;tt0217630;2000;98;5,3;23076;Amy Heckerling;Andy Dick;Robert Miano;Zak Orth;USA;English;PG-13;Comedy;Romance;;20000000,0;15464026,0;1000;2000;-4535974,0;-22,7;Faible (<6)
Capitalism: A Love Story ;tt1232207;2009;105;7,4;35137;Michael Moore;Ronald Reagan;Michael Moore;Bernie Sanders;USA;English;R;Crime;Documentary;News;;14359793,0;10000;2000;;;Bon (7-8)
The Greatest Story Ever Told ;tt0059245;1965;225;6,6;6484;George Stevens;Martin Landau;Carroll Baker;José Ferrer;USA;English;G;Biography;Drama;History;20000000,0;8000000,0;1000;1960;-12000000,0;-60,0;Moyen (6-7)
Secret in Their Eyes ;tt1741273;2015;111;6,2;20186;Billy Ray;Julia Roberts;Michael Kelly;Joe Cole;USA;English;PG-13;Crime;Drama;Mystery;19500000,0;;0;2010;;;Moyen (6-7)
Disaster Movie ;tt1213644;2008;88;1,9;74945;Jason Friedberg;Carmen Electra;Tony Cox;Ike Barinholtz;USA;English;PG-13;Comedy;;;25000000,0;14174654,0;0;2000;-10825346,0;-43,3;Faible (<6)
Armored ;tt0913354;2009;88;5,7;26236;Nimród Antal;Andrew Fiscella;Fred Ward;Lorna Raver;USA;English;PG-13;Action;Crime;Thriller;27000000,0;15988876,0;0;2000;-11011124,0;-40,8;Faible (<6)
The Man Who Knew Too Little ;tt0120483;1997;94;6,6;23928;Jon Amiel;Bill Murray;Peter Gallagher;Joanne Whalley;USA;English;PG;Action;Comedy;Crime;20000000,0;13801755,0;0;1990;-6198245,0;-31,0;Moyen (6-7)
What's Your Number? ;tt0770703;2011;117;6,0;58957;Mark Mylod;Chris Evans;Ari Graynor;Ed Begley Jr.;USA;English;R;Comedy;Romance;;20000000,0;13987482,0;0;2010;-6012518,0;-30,1;Moyen (6-7)
Lockout ;tt1592525;2012;95;6,1;82082;James Mather;Joseph Gilgun;Vincent Regan;Jacky Ido;France;English;PG-13;Action;Adventure;Sci-Fi;20000000,0;14291570,0;10000;2010;-5708430,0;-28,5;Moyen (6-7)
Envy ;tt0326856;2004;99;4,8;26390;Barry Levinson;Amy Poehler;Ariel Gade;Sam Lerner;USA;English;PG-13;Comedy;;;40000000,0;12181484,0;713;2000;-27818516,0;-69,5;Faible (<6)
Crank: High Voltage ;tt1121931;2009;96;6,2;112516;Mark Neveldine;Jason Statham;Clifton Collins Jr.;David Carradine;USA;English;R;Action;Crime;Sci-Fi;20000000,0;13630226,0;0;2000;-6369774,0;-31,8;Moyen (6-7)
Bullets Over Broadway ;tt0109348;1994;98;7,5;29385;Woody Allen;Jim Broadbent;Chazz Palminteri;Dianne Wiest;USA;English;R;Comedy;Crime;;20000000,0;13383737,0;979;1990;-6616263,0;-33,1;Bon (7-8)
One Night with the King ;tt0430431;2006;123;6,3;5796;Michael O. Sajbel;James Callis;Tiffany Dupont;Nimrat Kaur;USA;English;PG;Biography;Drama;History;20000000,0;13391174,0;0;2000;-6608826,0;-33,0;Moyen (6-7)
The Quiet American ;tt0258068;2002;101;7,1;24019;Phillip Noyce;Brendan Fraser;Tzi Ma;Holmes Osborne;UK;English;R;Drama;Mystery;Romance;30000000,0;12987647,0;983;2000;-17012353,0;-56,7;Bon (7-8)
The Weather Man ;tt0384680;2005;102;6,6;69172;Gore Verbinski;Nicolas Cage;Hope Davis;Michael Rispoli;USA;English;R;Comedy;Drama;;22000000,0;12469811,0;0;2000;-9530189,0;-43,3;Moyen (6-7)
Undisputed ;tt0281322;2002;94;6,1;21542;Walter Hill;Fisher Stevens;Wes Studi;Jon Seda;USA;English;R;Action;Crime;Drama;20000000,0;12398628,0;977;2000;-7601372,0;-38,0;Moyen (6-7)
Ghost Town ;tt0995039;2008;102;6,7;60516;David Koepp;Aasif Mandvi;Dequina Moore;Jordan Carlos;USA;English;PG-13;Comedy;Drama;Fantasy;20000000,0;13214030,0;0;2000;-6785970,0;-33,9;Moyen (6-7)
12 Rounds ;tt1160368;2009;108;5,6;22823;Renny Harlin;Taylor Cole;Ashley Scott;Nick Gomez;USA;English;PG-13;Action;Crime;Thriller;22000000,0;12232937,0;0;2000;-9767063,0;-44,4;Faible (<6)
Let Me In ;tt1228987;2010;116;7,2;92237;Matt Reeves;Chloë Grace Moretz;Dylan Minnette;Kodi Smit-McPhee;UK;English;R;Drama;Fantasy;Horror;20000000,0;12134420,0;25000;2010;-7865580,0;-39,3;Bon (7-8)
3 Ninjas Kick Back ;tt0109015;1994;93;4,3;6701;Charles T. Kanganis;Victor Wong;Dustin Nguyen;Don Stark;USA;English;PG;Action;Comedy;Family;20000000,0;11784000,0;444;1990;-8216000,0;-41,1;Faible (<6)
Be Kind Rewind ;tt0799934;2008;102;6,4;79855;Michel Gondry;Quinton Aaron;Mia Farrow;Melonie Diaz;UK;English;PG-13;Comedy;;;20000000,0;11169531,0;0;2000;-8830469,0;-44,2;Moyen (6-7)
Mrs Henderson Presents ;tt0413015;2005;103;7,1;13505;Stephen Frears;Bob Hoskins;Christopher Guest;Sarah Solemani;UK;English;R;Comedy;Drama;Music;20000000,0;11034436,0;0;2000;-8965564,0;-44,8;Bon (7-8)
Triple 9 ;tt1712261;2016;115;6,3;32567;John Hillcoat;Kate Winslet;Norman Reedus;Clifton Collins Jr.;USA;English;R;Action;Crime;Drama;20000000,0;12626905,0;0;2010;-7373095,0;-36,9;Moyen (6-7)
Deconstructing Harry ;tt0118954;1997;96;7,4;35586;Woody Allen;Woody Allen;Lynn Cohen;Judy Davis;USA;English;R;Comedy;;;20000000,0;10569071,0;0;1990;-9430929,0;-47,2;Bon (7-8)
Three to Tango ;tt0144640;1999;98;6,1;16372;Damon Santostefano;Matthew Perry;Oliver Platt;David Ramsey;Australia;English;PG-13;Comedy;Romance;;20000000,0;10544143,0;311;1990;-9455857,0;-47,3;Moyen (6-7)
Burnt ;tt2503944;2015;101;6,6;61360;John Wells;Bradley Cooper;Omar Sy;Riccardo Scamarcio;USA;English;R;Comedy;Drama;;20000000,0;13650738,0;25000;2010;-6349262,0;-31,7;Moyen (6-7)
We're No Angels ;tt0098625;1989;106;6,0;17349;Neil Jordan;Robert De Niro;Demi Moore;James Russo;USA;English;PG-13;Comedy;Crime;;20000000,0;10555348,0;855;1980;-9444652,0;-47,2;Moyen (6-7)
Everyone Says I Love You ;tt0116242;1996;101;6,8;30083;Woody Allen;Natasha Lyonne;Gaby Hoffmann;Jeff DeRocker;USA;English;R;Comedy;Musical;Romance;20000000,0;9714482,0;0;1990;-10285518,0;-51,4;Moyen (6-7)
Death Sentence ;tt0804461;2007;111;6,8;60156;James Wan;Aisha Tyler;Kelly Preston;Edi Gathegi;USA;English;R;Action;Crime;Thriller;20000000,0;9525276,0;0;2000;-10474724,0;-52,4;Moyen (6-7)
Everybody's Fine ;tt0780511;2009;99;7,2;49855;Kirk Jones;Robert De Niro;James Frain;Brendan Sexton III;USA;English;PG-13;Adventure;Drama;;21000000,0;8855646,0;10000;2000;-12144354,0;-57,8;Bon (7-8)
Superbabies: Baby Geniuses 2 ;tt0270846;2004;88;1,9;25371;Bob Clark;Scott Baio;Vanessa Angel;Peter Wingfield;Germany;English;PG;Comedy;Family;Sci-Fi;20000000,0;9109322,0;0;2000;-10890678,0;-54,5;Faible (<6)
The Man ;tt0399327;2005;83;5,5;21933;Les Mayfield;Miguel Ferrer;Susie Essman;Gigi Rice;Germany;English;PG-13;Action;Comedy;Crime;33000000,0;8326035,0;676;2000;-24673965,0;-74,8;Faible (<6)
Code Name: The Cleaner ;tt0462229;2007;91;4,5;9785;Les Mayfield;Callum Rennie;Will Patton;Cedric the Entertainer;USA;English;PG-13;Action;Comedy;Crime;20000000,0;8104069,0;233;2000;-11895931,0;-59,5;Faible (<6)
Connie and Carla ;tt0345074;2004;108;6,3;6838;Michael Lembeck;Debbie Reynolds;Nia Vardalos;Dash Mihok;USA;English;PG-13;Comedy;Crime;Music;20000000,0;8054280,0;924;2000;-11945720,0;-59,7;Moyen (6-7)
Sweet Charity ;tt0065054;1969;154;7,0;3454;Bob Fosse;Sammy Davis Jr.;Ricardo Montalban;Ben Vereen;USA;English;G;Comedy;Drama;Music;20000000,0;;548;1960;;;Bon (7-8)
Inherent Vice ;tt1791528;2014;148;6,7;61935;Paul Thomas Anderson;Martin Dew;Katherine Waterston;Serena Scott Thomas;USA;English;R;Comedy;Crime;Drama;20000000,0;8093318,0;18000;2010;-11906682,0;-59,5;Moyen (6-7)
Doogal ;tt0763304;2006;77;2,8;3851;Dave Borthwick;Jimmy Fallon;Kylie Minogue;Jon Stewart;USA;English;G;Adventure;Animation;Comedy;20000000,0;7382993,0;346;2000;-12617007,0;-63,1;Faible (<6)
Battle of the Year ;tt1532958;2013;110;5,0;7894;Benson Lee;Chris Brown;Caity Lotz;Laz Alonso;USA;English;PG-13;Drama;Music;;20000000,0;8888355,0;0;2010;-11111645,0;-55,6;Faible (<6)
An American Carol ;tt1190617;2008;83;4,3;8560;David Zucker;Chriss Anglin;Geoffrey Arend;Gary Coleman;USA;English;PG-13;Comedy;Fantasy;;12000000,0;7001720,0;797;2000;-4998280,0;-41,7;Faible (<6)
Machete Kills ;tt2002718;2013;107;5,6;59248;Robert Rodriguez;Alexa PenaVega;Demián Bichir;Marko Zaror;Russia;English;R;Action;Comedy;Crime;20000000,0;7268659,0;48000;2010;-12731341,0;-63,7;Faible (<6)
Willard ;tt0310357;2003;100;6,2;15169;Glen Morgan;Laura Harring;Ty Olsson;Jackie Burroughs;Canada;English;PG-13;Drama;Horror;Sci-Fi;22000000,0;6852144,0;0;2000;-15147856,0;-68,9;Moyen (6-7)
Strange Wilderness ;tt0489282;2008;87;5,3;18571;Fred Wolf;Kevin Alejandro;Ashley Scott;Jeff Garlin;USA;English;R;Adventure;Comedy;;20000000,0;6563357,0;847;2000;-13436643,0;-67,2;Faible (<6)
Topsy-Turvy ;tt0151568;1999;154;7,4;10037;Mike Leigh;Jim Broadbent;Dexter Fletcher;Lesley Manville;UK;English;R;Biography;Comedy;Drama;10000000,0;6201757,0;608;1990;-3798243,0;-38,0;Bon (7-8)
Little Boy ;tt1810683;2015;106;7,4;15978;Alejandro Monteverde;Tom Wilkinson;Cary-Hiroyuki Tagawa;Michael Rapaport;Mexico;English;PG-13;Drama;War;;20000000,0;6420319,0;15000;2010;-13579681,0;-67,9;Bon (7-8)
A Dangerous Method ;tt1571222;2011;99;6,5;80617;David Cronenberg;Michael Fassbender;Viggo Mortensen;Sarah Gadon;UK;English;R;Biography;Drama;Thriller;15000000,0;5702083,0;36000;2010;-9297917,0;-62,0;Moyen (6-7)
A Scanner Darkly ;tt0405296;2006;100;7,1;89383;Richard Linklater;Robert Downey Jr.;Keanu Reeves;Rory Cochrane;USA;English;R;Animation;Drama;Mystery;8700000,0;5480996,0;0;2000;-3219004,0;-37,0;Bon (7-8)
Chasing Mavericks ;tt1629757;2012;116;7,2;24997;Michael Apted;Gerard Butler;Abigail Spencer;Leven Rambin;USA;English;PG;Biography;Drama;Sport;20000000,0;6002756,0;13000;2010;-13997244,0;-70,0;Bon (7-8)
Alone in the Dark ;tt0369226;2005;94;2,3;37626;Uwe Boll;Catherine Lough Haggquist;Darren Shahlavi;Karin Konoval;Canada;English;R;Horror;Sci-Fi;;20000000,0;5132655,0;1000;2000;-14867345,0;-74,3;Faible (<6)
Bandslam ;tt0976222;2009;111;6,4;11958;Todd Graff;Scott Porter;Charlie Saxton;Ryan Donowho;USA;English;PG;Comedy;Drama;Family;20000000,0;5205343,0;1000;2000;-14794657,0;-74,0;Moyen (6-7)
Birth ;tt0337876;2004;100;6,1;29649;Jonathan Glazer;Cameron Bright;Anne Heche;Danny Huston;USA;English;R;Drama;Mystery;Romance;20000000,0;5005883,0;0;2000;-14994117,0;-75,0;Moyen (6-7)
A Most Violent Year ;tt2937898;2014;125;7,0;45799;J.C. Chandor;David Oyelowo;Ashley Williams;Albert Brooks;USA;English;R;Action;Crime;Drama;20000000,0;5749134,0;0;2010;-14250866,0;-71,3;Bon (7-8)
Passchendaele ;tt1092082;2008;114;6,5;6904;Paul Gross;Landon Liboiron;Michael Greyeyes;Caroline Dhavernas;Canada;English;R;Drama;History;Romance;20000000,0;;971;2000;;;Moyen (6-7)
Flash of Genius ;tt1054588;2008;119;7,0;14301;Marc Abraham;Dylan Authors;Bill Lake;Victoria Learn;USA;English;PG-13;Biography;Drama;;20000000,0;4234040,0;0;2000;-15765960,0;-78,8;Bon (7-8)
I'm Not There. ;tt0368794;2007;135;7,0;48346;Todd Haynes;Christian Bale;Heath Ledger;Tyrone Benskin;USA;English;R;Biography;Drama;Music;20000000,0;4001121,0;0;2000;-15998879,0;-80,0;Bon (7-8)
The Cold Light of Day ;tt1366365;2012;93;4,9;28629;Mabrouk El Mechri;Henry Cavill;Bruce Willis;Óscar Jaenada;USA;English;PG-13;Action;Thriller;;20000000,0;3749061,0;0;2010;-16250939,0;-81,3;Faible (<6)
The Brothers Bloom ;tt0844286;2008;114;6,9;41737;Rian Johnson;Zachary Gordon;Maximilian Schell;Nora Zehetner;USA;English;PG-13;Adventure;Comedy;Drama;20000000,0;3519627,0;0;2000;-16480373,0;-82,4;Moyen (6-7)
Synecdoche, New York ;tt0383028;2008;124;7,5;55842;Charlie Kaufman;Philip Seymour Hoffman;Jennifer Jason Leigh;Samantha Morton;USA;English;R;Comedy;Drama;Romance;21000000,0;3081925,0;13000;2000;-17918075,0;-85,3;Bon (7-8)
Princess Mononoke ;tt0119698;1997;134;8,4;221552;Hayao Miyazaki;Minnie Driver;Jada Pinkett Smith;Billy Crudup;Japan;Japanese;PG-13;Adventure;Animation;Fantasy;2400000000,0;2298191,0;11000;1990;-2397701809,0;-99,9;Excellent (8+)
Bon voyage ;tt0310778;2003;114;6,9;4293;Jean-Paul Rappeneau;Isabelle Adjani;Peter Coyote;Virginie Ledoyen;France;French;PG-13;Comedy;Drama;Mystery;20000000,0;2353728,0;235;2000;-17646272,0;-88,2;Moyen (6-7)
Can't Stop the Music ;tt0080492;1980;124;4,5;2998;Nancy Walker;Steve Guttenberg;Randy Jones;Caitlyn Jenner;USA;English;PG;Biography;Comedy;Musical;20000000,0;2000000,0;1000;1980;-18000000,0;-90,0;Faible (<6)
The Proposition ;tt0421238;2005;104;7,4;43205;John Hillcoat;Ray Winstone;Noah Taylor;Danny Huston;Australia;English;R;Crime;Drama;Western;2000000,0;1900725,0;0;2000;-99275,0;-5,0;Bon (7-8)
Courage ;tt3719896;2015;118;7,0;2302;Angelo Pizzo;Donny Boaz;Finn Wittrock;Brent Anderson;USA;English;PG;Biography;Drama;Sport;20000000,0;2246000,0;0;2010;-17754000,0;-88,8;Bon (7-8)
Marci X ;tt0266747;2003;80;2,8;4518;Richard Benjamin;Damon Wayans;Jane Krakowski;Paula Garcés;USA;English;R;Comedy;Music;;20000000,0;1646664,0;241;2000;-18353336,0;-91,8;Faible (<6)
Equilibrium ;tt0238380;2002;107;7,5;261317;Kurt Wimmer;Christian Bale;Emily Watson;Sean Pertwee;USA;English;R;Action;Drama;Sci-Fi;20000000,0;1190018,0;20000;2000;-18809982,0;-94,0;Bon (7-8)
The Children of Huang Shi ;tt0889588;2008;125;7,1;8087;Roger Spottiswoode;Radha Mitchell;Guang Li;Matthew Walker;Australia;English;R;Drama;War;;40000000,0;1027749,0;1000;2000;-38972251,0;-97,4;Bon (7-8)
The Yards ;tt0138946;2000;115;6,4;16215;James Gray;Charlize Theron;Ellen Burstyn;Faye Dunaway;USA;English;R;Crime;Drama;Romance;24000000,0;882710,0;401;2000;-23117290,0;-96,3;Moyen (6-7)
The Oogieloves in the Big Balloon Adventure ;tt1520498;2012;88;6,7;14015;Matthew Diamond;Chazz Palminteri;Garrett Clayton;Toni Braxton;USA;English;G;Adventure;Family;Fantasy;20000000,0;1064277,0;831;2010;-18935723,0;-94,7;Moyen (6-7)
By the Sea ;tt3707106;2015;122;5,3;7976;Angelina Jolie Pitt;Brad Pitt;Angelina Jolie Pitt;Melvil Poupaud;USA;English;R;Drama;Romance;;10000000,0;531009,0;0;2010;-9468991,0;-94,7;Faible (<6)
Steamboy ;tt0348121;2004;103;6,9;13727;Katsuhiro Ôtomo;William Hootkins;Robin Atkin Downes;Rosalind Ayres;Japan;Japanese;PG-13;Action;Adventure;Animation;2127519898,0;410388,0;973;2000;-2127109510,0;-100,0;Moyen (6-7)
The Game of Their Lives ;tt0354595;2005;101;6,2;2613;David Anspaugh;Gerard Butler;Costas Mandylor;Jimmy Jean-Louis;USA;English;PG;Drama;History;Sport;20000000,0;375474,0;445;2000;-19624526,0;-98,1;Moyen (6-7)
All Good Things ;tt1175709;2010;101;6,3;41249;Andrew Jarecki;Ryan Gosling;Kirsten Dunst;Frank Langella;USA;English;R;Crime;Drama;Mystery;;578382,0;0;2010;;;Moyen (6-7)
Rapa Nui ;tt0110944;1994;107;6,4;3843;Kevin Reynolds;Esai Morales;Jason Scott Lee;Sandrine Holt;USA;English;R;Action;Adventure;Drama;20000000,0;305070,0;399;1990;-19694930,0;-98,5;Moyen (6-7)
CJ7 ;tt0940709;2008;86;6,5;11391;Stephen Chow;Jiao Xu;Yuqi Zhang;Chi Chung Lam;Hong Kong;Cantonese;PG;Comedy;Family;Sci-Fi;;206678,0;1000;2000;;;Moyen (6-7)
Les couloirs du temps: Les visiteurs II ;tt0120882;1998;118;6,0;7147;Jean-Marie Poiré;Christian Clavier;Philippe Nahon;Marie-Anne Chazel;France;French;;Comedy;Family;Fantasy;140000000,0;146072,0;136;1990;-139853928,0;-99,9;Moyen (6-7)
Dylan Dog: Dead of Night ;tt1013860;2010;107;5,1;13026;Kevin Munroe;Marco St. John;Laura Spencer;Anita Briem;USA;English;PG-13;Action;Comedy;Crime;20000000,0;1183354,0;0;2010;-18816646,0;-94,1;Faible (<6)
People I Know ;tt0274711;2002;100;5,5;9868;Daniel Algrant;Al Pacino;Richard Schiff;Mark Webber;USA;English;R;Crime;Drama;Mystery;22000000,0;121972,0;217;2000;-21878028,0;-99,4;Faible (<6)
The Tempest ;tt1274300;2010;110;5,4;6147;Julie Taymor;Djimon Hounsou;Reeve Carney;Tom Conti;USA;English;PG-13;Comedy;Drama;Fantasy;20000000,0;263365,0;0;2010;-19736635,0;-98,7;Faible (<6)
Regression ;tt3319920;2015;106;5,7;20821;Alejandro Amenábar;Emma Watson;Aaron Ashmore;Julian Richings;Spain;English;R;Crime;Drama;Mystery;;54734,0;0;2010;;;Faible (<6)
The Touch ;tt1128219;2007;7;5,2;118;Jane Clark;Necar Zadegan;Traci Dinwiddie;Elea Oberon;USA;English;;Romance;Short;;13000,0;;30;2000;;;Faible (<6)
Three Kingdoms: Resurrection of the Dragon ;tt0882978;2008;102;6,2;5154;Daniel Lee;Andy Lau;Sammo Kam-Bo Hung;Andy On;China;Mandarin;R;Action;Drama;History;25000000,0;;314;2000;;;Moyen (6-7)
Shattered ;tt0489664;2007;98;6,7;25450;Mike Barker;Gerard Butler;Nicholas Lea;Callum Rennie;UK;English;R;Crime;Drama;Thriller;20000000,0;;0;2000;;;Moyen (6-7)
Zambezia ;tt1488181;2012;83;5,8;5203;Wayne Thornley;Leonard Nimoy;Phil LaMarr;Noureen DeWulf;South Africa;English;G;Adventure;Animation;Comedy;20000000,0;;1000;2010;;;Faible (<6)
Ramanujan ;tt3037162;2014;153;7,0;102;Gnana Rajasekaran;Mani Bharathi;Michael Lieber;Kevin McGowan;India;English;;Biography;Drama;History;;;58;2010;;;Bon (7-8)
Dwegons and Leprechauns ;tt1134666;2014;98;4,8;50;Tom Walsh;Joey D. Vieira;Maggie Wheeler;Jacqueline Lovell;USA;English;PG;Animation;;;20000000,0;;70;2010;;;Faible (<6)
Hands of Stone ;tt1781827;2016;105;7,2;178;Jonathan Jakubowicz;Robert De Niro;Jurnee Smollett-Bell;Edgar Ramírez;Panama;English;R;Action;Biography;Drama;20000000,0;;0;2010;;;Bon (7-8)
Survivor ;tt3247714;2015;96;5,6;21833;James McTeigue;Milla Jovovich;Roger Rees;Robert Forster;USA;English;PG-13;Action;Crime;Thriller;20000000,0;;0;2010;;;Faible (<6)
The Frozen Ground ;tt2005374;2013;105;6,4;43879;Scott Walker;Nicolas Cage;Radha Mitchell;Jodi Lyn O'Keefe;USA;English;R;Crime;Drama;Mystery;27220000,0;;11000;2010;;;Moyen (6-7)
The Painted Veil ;tt0446755;2006;125;7,5;77656;John Curran;Toby Jones;Sally Hawkins;Alan David;China;Mandarin;PG-13;Drama;Romance;;19400000,0;8047690,0;0;2000;-11352310,0;-58,5;Bon (7-8)
The Baader Meinhof Complex ;tt0765432;2008;184;7,4;29602;Uli Edel;Moritz Bleibtreu;Alexandra Maria Lara;Martina Gedeck;Germany;German;R;Action;Biography;Crime;20000000,0;476270,0;0;2000;-19523730,0;-97,6;Bon (7-8)
Dances with Wolves ;tt0099348;1990;236;8,0;186485;Kevin Costner;Mary McDonnell;Michael Spears;Maury Chaykin;USA;English;PG-13;Adventure;Drama;Western;22000000,0;184208848,0;0;1990;162208848,0;737,3;Excellent (8+)
Bad Teacher ;tt1284575;2011;97;5,7;160418;Jake Kasdan;Justin Timberlake;John Michael Higgins;Phyllis Smith;USA;English;R;Comedy;;;20000000,0;100292856,0;16000;2010;80292856,0;401,5;Faible (<6)
Sea of Love ;tt0098273;1989;113;6,8;30213;Harold Becker;Al Pacino;Michael O'Neill;Ellen Barkin;USA;English;R;Crime;Drama;Mystery;19000000,0;58571513,0;0;1980;39571513,0;208,3;Moyen (6-7)
A Cinderella Story ;tt0356470;2004;95;5,9;62861;Mark Rosman;Dan Byrd;Lin Shaye;Julie Gonzalo;USA;English;PG;Comedy;Family;Romance;20000000,0;51431160,0;0;2000;31431160,0;157,2;Faible (<6)
Scream ;tt0117571;1996;103;7,2;222018;Wes Craven;David Arquette;W. Earl Brown;Roger Jackson;USA;English;R;Horror;Mystery;;15000000,0;103001286,0;11000;1990;88001286,0;586,7;Bon (7-8)
Thir13en Ghosts ;tt0245674;2001;91;5,5;65512;Steve Beck;Shannon Elizabeth;Embeth Davidtz;F. Murray Abraham;USA;English;R;Horror;;;20000000,0;41867960,0;0;2000;21867960,0;109,3;Faible (<6)
The Shining ;tt0081505;1980;146;8,4;610333;Stanley Kubrick;Scatman Crothers;Shelley Duvall;Joe Turkel;USA;English;R;Drama;Horror;;19000000,0;;37000;1980;;;Excellent (8+)
Back to the Future ;tt0088763;1985;116;8,5;732212;Robert Zemeckis;Lea Thompson;Thomas F. Wilson;J.J. Cohen;USA;English;PG;Adventure;Comedy;Sci-Fi;19000000,0;210609762,0;39000;1980;191609762,0;1008,5;Excellent (8+)
House on Haunted Hill ;tt0185371;1999;93;5,6;45317;William Malone;Jeffrey Combs;Peter Gallagher;Bridgette Wilson-Sampras;USA;English;R;Horror;Mystery;Thriller;19000000,0;40846082,0;0;1990;21846082,0;115,0;Faible (<6)
I Can Do Bad All by Myself ;tt1385912;2009;113;4,1;8346;Tyler Perry;Eric Mendenhall;Mary J. Blige;Hope Olaide Wilson;USA;English;PG-13;Comedy;Drama;;13000000,0;51697449,0;1000;2000;38697449,0;297,7;Faible (<6)
Fight Valley ;tt4280822;2016;90;5,0;60;Rob Hawk;Kari J. Kramer;Erin O'Brien;Cabrina Collesides;USA;English;;Action;Drama;;27000000,0;;1000;2010;;;Faible (<6)
The Switch ;tt0889573;2010;101;6,1;77987;Josh Gordon;Caroline Dhavernas;Scott Elrod;Kelli Barrett;USA;English;PG-13;Comedy;Drama;Romance;19000000,0;27758465,0;0;2010;8758465,0;46,1;Moyen (6-7)
Just Married ;tt0305711;2003;95;5,4;57479;Shawn Levy;Taran Killam;David Agranov;David Moscow;USA;English;PG-13;Comedy;Romance;;18000000,0;56127162,0;0;2000;38127162,0;211,8;Faible (<6)
The Devil's Double ;tt1270262;2011;109;7,1;53977;Lee Tamahori;Mem Ferda;Dominic Cooper;Ludivine Sagnier;Belgium;English;R;Biography;Drama;Thriller;15000000,0;1357042,0;14000;2010;-13642958,0;-91,0;Bon (7-8)
Thomas and the Magic Railroad ;tt0205461;2000;85;3,6;2855;Britt Allcroft;Mara Wilson;Colm Feore;Peter Fonda;UK;English;G;Adventure;Comedy;Drama;19000000,0;15911333,0;663;2000;-3088667,0;-16,3;Faible (<6)
The Crazies ;tt0455407;2010;101;6,5;93272;Breck Eisner;Radha Mitchell;Glenn Morshower;John Aylward;USA;English;R;Horror;Thriller;;20000000,0;39103378,0;0;2010;19103378,0;95,5;Moyen (6-7)
Spirited Away ;tt0245429;2001;125;8,6;417971;Hayao Miyazaki;Bunta Sugawara;Ryûnosuke Kamiki;Miyu Irino;Japan;Japanese;PG;Adventure;Animation;Family;19000000,0;10049886,0;28000;2000;-8950114,0;-47,1;Excellent (8+)
